volcano,sector_id,latitude,longitude,SlopeMean(,AzimAxisBa,alternate_,lithology,font_weight,paguican_c,rrl_class,age,rrl,sector,volcano_2,sector_mea,sector_med,sector_std,sector_min,sector_max,sector_ran,sector_maj,sector_iqr,cov
Macolod19,Macolod19_1,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,1,Macolod19,19.28734169,20.27828979,3.651707671,4.364246845,24.40162468,20.03737783,4.364246845,4.2119,19.54384491
Macolod19,Macolod19_2,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,2,Macolod19,21.77950655,23.62358093,4.667709404,5.578455448,26.9809761,21.40252066,5.578455448,5.911,19.54384491
Macolod19,Macolod19_3,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,3,Macolod19,23.37657222,25.53645897,5.39019979,1.126141787,30.18085098,29.0547092,1.126141787,5.8908,19.54384491
Macolod19,Macolod19_4,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,4,Macolod19,27.06448415,27.61282158,3.955549038,6.318390369,31.47597313,25.15758276,6.318390369,2.2761,19.54384491
Macolod19,Macolod19_5,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,5,Macolod19,25.87462803,26.28081512,4.765877091,3.5849154,32.213871,28.6289556,3.5849154,5.1999,19.54384491
Macolod19,Macolod19_6,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,6,Macolod19,24.76571499,24.48206902,6.32296185,11.46256828,44.32613373,32.86356544,11.46256828,9.2502,19.54384491
Macolod19,Macolod19_7,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,7,Macolod19,25.37463432,23.54801369,12.31444191,5.195596218,51.75423813,46.55864191,5.195596218,17.9402,19.54384491
Macolod19,Macolod19_8,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,8,Macolod19,25.37706655,23.52246666,8.733328375,8.449892998,44.83814621,36.38825321,8.449892998,13.8479,19.54384491
Macolod19,Macolod19_9,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,9,Macolod19,25.35766561,24.34244347,10.79650296,0.128714159,43.54279327,43.41407911,0.128714159,18.2203,19.54384491
Macolod19,Macolod19_10,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,10,Macolod19,22.41460152,23.2697506,11.56727109,0.514699817,43.02475357,42.51005375,0.514699817,21.3799,19.54384491
Macolod19,Macolod19_11,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,11,Macolod19,19.58784071,19.96755028,4.988153333,3.669642448,33.37731171,29.70766926,3.669642448,5.0626,19.54384491
Macolod19,Macolod19_12,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,12,Macolod19,15.68560847,17.47309875,5.985114863,1.510679007,25.75625992,24.24558091,1.510679007,7.3737,19.54384491
Macolod19,Macolod19_13,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,13,Macolod19,15.04334885,13.68106747,5.42985002,1.255974054,25.70578003,24.44980597,1.255974054,8.935,19.54384491
Macolod19,Macolod19_14,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,14,Macolod19,13.35965446,10.62733078,5.809542251,4.782204628,23.11414528,18.33194065,4.782204628,10.87314,19.54384491
Macolod19,Macolod19_15,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,15,Macolod19,14.45176815,14.33785391,6.250548292,3.174885035,25.1978035,22.02291846,3.174885035,12.17865,19.54384491
Macolod19,Macolod19_16,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,16,Macolod19,20.51688036,21.94297028,5.260848569,6.693892479,27.42933655,20.73544407,6.693892479,7.9662,19.54384491
Macolod19,Macolod19_17,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,17,Macolod19,21.95651738,23.54524899,5.470971693,6.214082718,28.25771141,22.04362869,6.214082718,10.1825,19.54384491
Macolod19,Macolod19_18,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,18,Macolod19,23.18580549,24.73364258,4.834609458,12.66950226,28.64941788,15.97991562,12.66950226,8.4457,19.54384491
Macolod19,Macolod19_19,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,19,Macolod19,21.75607836,22.51881409,5.305368575,6.20147419,29.21423912,23.01276493,6.20147419,9.2102,19.54384491
Macolod19,Macolod19_20,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,20,Macolod19,21.77420957,23.13108635,4.791294354,10.2757864,29.1836853,18.9078989,10.2757864,5.9697,19.54384491
Macolod19,Macolod19_21,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,21,Macolod19,21.0735499,22.70711327,4.477625756,3.026025057,28.3476429,25.32161784,3.026025057,6.0493,19.54384491
Macolod19,Macolod19_22,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,22,Macolod19,20.18857297,20.72486115,4.606622906,9.769474983,26.39827919,16.62880421,9.769474983,7.6852,19.54384491
Macolod19,Macolod19_23,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,23,Macolod19,18.8681019,18.23088169,4.005119204,5.563032627,26.36570358,20.80267096,5.563032627,5.562,19.54384491
Macolod19,Macolod19_24,14.195775,121.23834,20.5211,81.8699,Macolod19,No data,normal,Small flat cone,,,,24,Macolod19,18.52422497,18.04350376,3.443798038,9.588275909,25.30200005,15.71372414,9.588275909,4.6514,19.54384491
Macolod20,Macolod20_1,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,1,Macolod20,21.54598857,21.98746681,4.822715894,5.174254894,29.77767944,24.60342455,5.174254894,7.005,27.06968892
Macolod20,Macolod20_2,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,2,Macolod20,22.42283598,23.79690933,6.782665848,7.403193951,31.72574806,24.32255411,7.403193951,11.2646,27.06968892
Macolod20,Macolod20_3,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,3,Macolod20,24.53251076,25.8929863,6.799825916,11.07001495,33.00224304,21.93222809,11.07001495,12.3629,27.06968892
Macolod20,Macolod20_4,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,4,Macolod20,24.16685332,25.50826454,7.826592694,6.338883877,33.37270355,27.03381968,6.338883877,13.9231,27.06968892
Macolod20,Macolod20_5,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,5,Macolod20,25.04529633,26.4435854,6.535610351,11.46381855,33.23154449,21.76772594,11.46381855,11.6737,27.06968892
Macolod20,Macolod20_6,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,6,Macolod20,24.0430986,25.49275494,6.687993833,0.946968436,32.23596954,31.28900111,0.946968436,11.2127,27.06968892
Macolod20,Macolod20_7,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,7,Macolod20,20.58253721,21.22169113,6.013864027,8.893562317,29.96496964,21.07140732,8.893562317,10.8471,27.06968892
Macolod20,Macolod20_8,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,8,Macolod20,17.09221382,16.86192131,3.481549155,3.156518698,25.29124451,22.13472581,3.156518698,4.0419,27.06968892
Macolod20,Macolod20_9,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,9,Macolod20,18.84473117,19.68736649,3.970718066,2.90801239,24.14800453,21.23999214,2.90801239,3.2323,27.06968892
Macolod20,Macolod20_10,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,10,Macolod20,19.2115766,19.76293945,4.894150115,2.450185299,25.75791931,23.30773401,2.450185299,6.348,27.06968892
Macolod20,Macolod20_11,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,11,Macolod20,15.83009555,15.63928223,5.004476836,5.618486404,25.04774475,19.42925835,5.618486404,8.9214,27.06968892
Macolod20,Macolod20_12,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,12,Macolod20,15.13388679,15.573246,2.515480869,4.048182487,20.78079033,16.73260784,4.048182487,2.9132,27.06968892
Macolod20,Macolod20_13,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,13,Macolod20,11.66681316,11.76843739,2.29821358,5.654676437,16.22281837,10.56814194,5.654676437,3.3067,27.06968892
Macolod20,Macolod20_14,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,14,Macolod20,9.928693017,9.616686821,4.624966025,2.30663085,17.66386032,15.35722947,2.30663085,8.34045,27.06968892
Macolod20,Macolod20_15,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,15,Macolod20,10.55846163,10.43271446,4.528191066,1.994755387,17.71684647,15.72209108,1.994755387,7.55341,27.06968892
Macolod20,Macolod20_16,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,16,Macolod20,12.16461689,12.27685356,1.561394603,8.220043182,15.19900894,6.978965759,8.220043182,1.8974,27.06968892
Macolod20,Macolod20_17,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,17,Macolod20,12.15471435,12.30169678,2.340093816,6.406171322,15.51836777,9.112196445,6.406171322,4.0313,27.06968892
Macolod20,Macolod20_18,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,18,Macolod20,14.13833501,15.10096169,2.344870484,8.138456345,17.55167389,9.413217545,8.138456345,3.5942,27.06968892
Macolod20,Macolod20_19,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,19,Macolod20,16.81635838,16.68059635,2.635979403,8.635603905,21.72752762,13.09192371,8.635603905,3.6347,27.06968892
Macolod20,Macolod20_20,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,20,Macolod20,18.76448765,19.27393723,3.375755276,10.47006607,23.44509125,12.97502518,10.47006607,5.9285,27.06968892
Macolod20,Macolod20_21,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,21,Macolod20,19.25117484,20.56360817,4.011625944,7.869423866,23.5874176,15.71799374,7.869423866,6.3974,27.06968892
Macolod20,Macolod20_22,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,22,Macolod20,19.23629405,20.44824028,4.445837208,5.654648781,24.18485832,18.53020954,5.654648781,6.7323,27.06968892
Macolod20,Macolod20_23,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,23,Macolod20,18.22632894,18.75112057,4.134520759,3.029973745,23.99646568,20.96649194,3.029973745,6.6081,27.06968892
Macolod20,Macolod20_24,14.201372,121.16539,16.7847,121.264,Macolod20,No data,normal,Small flat cone,,,,24,Macolod20,19.96338909,21.1292057,3.534966619,9.199914932,25.99727249,16.79735756,9.199914932,4.3312,27.06968892
Macolod21,Macolod21_1,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,1,Macolod21,7.87947505,8.159803391,2.491030984,0.461375296,12.03436089,11.57298559,0.461375296,1.79838,20.64489285
Macolod21,Macolod21_2,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,2,Macolod21,8.680766545,9.737299919,3.708520804,0.244755715,14.72652531,14.48176959,0.244755715,4.09199,20.64489285
Macolod21,Macolod21_3,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,3,Macolod21,9.696316088,10.50270557,5.567264724,0.227816224,17.91261292,17.68479669,0.227816224,9.44823,20.64489285
Macolod21,Macolod21_4,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,4,Macolod21,7.715749711,8.062699318,3.741186797,0.039625369,13.86668015,13.82705478,0.039625369,5.09712,20.64489285
Macolod21,Macolod21_5,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,5,Macolod21,9.334655255,9.981776237,3.310035393,0.10491737,14.91208267,14.8071653,0.10491737,4.17649,20.64489285
Macolod21,Macolod21_6,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,6,Macolod21,11.44312578,12.51503086,3.762005738,0.237475961,15.56723213,15.32975617,0.237475961,4.41139,20.64489285
Macolod21,Macolod21_7,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,7,Macolod21,10.60429081,11.77387905,3.155384728,0.325930625,14.29394722,13.96801659,0.325930625,3.9096,20.64489285
Macolod21,Macolod21_8,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,8,Macolod21,9.852334376,10.76562881,2.652761078,0.292704463,12.67237377,12.37966931,0.292704463,3.77451,20.64489285
Macolod21,Macolod21_9,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,9,Macolod21,8.361173676,7.794050217,2.142593338,0.683150411,12.23597336,11.55282295,0.683150411,3.26737,20.64489285
Macolod21,Macolod21_10,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,10,Macolod21,7.309399033,7.102944851,1.845730247,0.353604048,11.24768448,10.89408043,0.353604048,2.88922,20.64489285
Macolod21,Macolod21_11,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,11,Macolod21,8.360049555,9.124729156,1.889041479,1.324533105,10.68373585,9.359202743,1.324533105,2.98507,20.64489285
Macolod21,Macolod21_12,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,12,Macolod21,9.210835501,9.442991734,2.396587243,0.829846919,13.4070797,12.57723278,0.829846919,3.00461,20.64489285
Macolod21,Macolod21_13,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,13,Macolod21,8.003067982,7.621470451,3.248267503,1.134116769,18.7531929,17.61907613,7.502428055,4.38547,20.64489285
Macolod21,Macolod21_14,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,14,Macolod21,7.485471322,7.029746771,2.626949067,0.989295185,15.105937,14.11664182,0.989295185,2.53458,20.64489285
Macolod21,Macolod21_15,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,15,Macolod21,6.467589047,6.374463797,1.031680904,1.894939303,8.823245049,6.928305745,1.894939303,0.88444,20.64489285
Macolod21,Macolod21_16,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,16,Macolod21,6.29454757,6.160365582,1.243194357,0.502944052,8.640759468,8.137815416,0.502944052,1.66721,20.64489285
Macolod21,Macolod21_17,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,17,Macolod21,6.406982559,6.435456514,1.205805941,1.611969471,8.827475548,7.215506077,1.611969471,1.76136,20.64489285
Macolod21,Macolod21_18,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,18,Macolod21,6.762937625,6.94014883,1.70953499,0.779053926,9.947178841,9.168124914,0.779053926,2.63175,20.64489285
Macolod21,Macolod21_19,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,19,Macolod21,7.360328315,6.595685244,3.121945737,1.795923829,19.25798607,17.46206224,1.795923829,3.69623,20.64489285
Macolod21,Macolod21_20,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,20,Macolod21,9.838127607,10.72036123,3.340266283,0.577434897,14.27490139,13.69746649,0.577434897,4.62587,20.64489285
Macolod21,Macolod21_21,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,21,Macolod21,10.15787206,10.34733438,3.596060365,1.103267074,14.87557983,13.77231276,1.103267074,5.9048,20.64489285
Macolod21,Macolod21_22,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,22,Macolod21,9.055656508,8.612444878,3.125984909,0.248648897,14.68614674,14.43749784,0.248648897,3.67934,20.64489285
Macolod21,Macolod21_23,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,23,Macolod21,8.098093444,8.684778214,2.099110147,0.789894521,11.08621502,10.2963205,0.789894521,1.53937,20.64489285
Macolod21,Macolod21_24,14.173392,121.13495,8.3183,93.8141,Macolod21,No data,normal,Small flat cone,,,,24,Macolod21,8.002854504,8.514978409,2.966510985,0.333582282,12.05364799,11.72006571,0.333582282,3.45057,20.64489285
Macolod22,Macolod22_1,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,1,Macolod22,9.803617158,8.124771595,8.412307516,0.303438395,69.08753204,68.78409365,0.303438395,4.71785,37.18494619
Macolod22,Macolod22_2,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,2,Macolod22,16.81506493,14.39198923,10.77672243,0.430253565,63.58384705,63.15359348,0.430253565,10.39995,37.18494619
Macolod22,Macolod22_3,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,3,Macolod22,18.406688,15.81211472,13.15596466,0.562914431,58.94517899,58.38226455,0.562914431,10.4933,37.18494619
Macolod22,Macolod22_4,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,4,Macolod22,15.06791747,14.35982323,2.998440629,8.13222599,25.25143242,17.11920643,8.13222599,2.818,37.18494619
Macolod22,Macolod22_5,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,5,Macolod22,14.39951671,12.99906158,5.358417526,3.123704433,25.66872406,22.54501963,3.123704433,7.748,37.18494619
Macolod22,Macolod22_6,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,6,Macolod22,14.98021672,14.31740189,5.650043581,2.768826008,26.41859436,23.64976835,2.768826008,7.8002,37.18494619
Macolod22,Macolod22_7,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,7,Macolod22,15.53938329,15.24071932,5.401993046,5.438524246,30.42814827,24.98962402,5.438524246,5.4507,37.18494619
Macolod22,Macolod22_8,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,8,Macolod22,18.42105433,15.56915474,7.360138557,2.769231558,38.83218765,36.06295609,2.769231558,8.9674,37.18494619
Macolod22,Macolod22_9,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,9,Macolod22,26.34048443,23.79273129,10.98729028,8.649580956,49.23310852,40.58352757,39.28334808,20.9512,37.18494619
Macolod22,Macolod22_10,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,10,Macolod22,24.22486287,18.90732956,13.0705422,4.178470135,51.77386475,47.59539461,4.178470135,25.0432,37.18494619
Macolod22,Macolod22_11,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,11,Macolod22,23.49110136,16.80787086,14.19345527,0.846616328,48.53003693,47.6834206,0.846616328,25.4905,37.18494619
Macolod22,Macolod22_12,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,12,Macolod22,24.42725709,18.07978725,14.6668006,0.942768335,59.29983902,58.35707068,0.942768335,23.5144,37.18494619
Macolod22,Macolod22_13,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,13,Macolod22,29.55884022,19.65215302,20.6885123,1.337492824,67.53668213,66.19918931,1.337492824,37.4564,37.18494619
Macolod22,Macolod22_14,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,14,Macolod22,23.88667812,13.30012274,20.65904344,3.479979038,65.28120422,61.80122519,3.479979038,32.0608,37.18494619
Macolod22,Macolod22_15,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,15,Macolod22,23.37707875,15.9511137,18.33304166,3.213379622,64.82592773,61.61254811,3.213379622,14.8803,37.18494619
Macolod22,Macolod22_16,14.161639,121.15195,19.8353,166.149,Macolod22,basalt,heavy,Small flat cone,,,,16,Macolod22,21.66556451,15.56851196,16.39007297,2.749325991,62.33930588,59.58997989,2.749325991,9.228,37.18494619
